NO2,PM2.5,PM10,O3,tavg,prcp,wdir,wspd,pres,year,month,day,day_of_week,week_of_year,is_spring,is_summer,is_autumn,is_winter
0.25698744923647987,0.18044525024798166,0.44589381664572464,0.6165585965910128,0.41573033707865165,0.6176470588235294,0.7938718662952646,0.6707317073170733,0.2706502636203858,2018,12,9,6,49,0,0,0,1
0.5384148918576233,0.16720532881382655,0.33246468784988237,0.5220750223137725,0.3426966292134831,0.13529411764705881,0.83008356545961,0.37804878048780494,0.6186291739894543,2018,12,10,0,50,0,0,0,1
0.5036278908189453,0.1506480368392356,0.38722357761339243,0.2878385376384583,0.30056179775280895,0.0058823529411764705,0.83008356545961,0.13414634146341467,0.6801405975395411,2018,12,11,1,50,0,0,0,1
0.5150312959671822,0.19132688252566857,0.30117389369930525,0.09160608241251991,0.20786516853932582,0.0,0.1671309192200557,0.21951219512195125,0.7065026362038651,2018,12,12,2,50,0,0,0,1
0.6909797785962359,0.37498111397959655,0.35723575168799165,0.1012598514464801,0.20786516853932582,0.0,0.17270194986072424,0.4878048780487806,0.6520210896309315,2018,12,13,3,50,0,0,0,1
0.7241325902455286,0.3741468445565562,0.42112030821432234,0.04927860942683629,0.21067415730337077,0.0,0.15598885793871867,0.3130081300813009,0.6783831282952555,2018,12,14,4,50,0,0,0,1
0.5296416955212595,0.5820343035821033,0.6258158830115432,0.18838108176400337,0.19662921348314605,0.052941176470588235,0.34818941504178275,0.5609756097560976,0.6414762741651998,2018,12,15,5,50,0,0,0,1
0.489259266065161,0.6873558914530082,0.5462834848166309,0.2424001068370936,0.22191011235955055,0.11764705882352941,0.44846796657381616,0.451219512195122,0.43760984182776497,2018,12,16,6,50,0,0,0,1
0.513344866420079,0.3017854679463177,0.3820068155261009,0.3593261961286926,0.3426966292134831,0.36470588235294116,0.5487465181058496,0.4390243902439025,0.5413005272407716,2018,12,17,0,51,0,0,0,1
0.48248379636313987,0.3086501257973185,0.375489529806926,0.38692321660356044,0.3651685393258427,0.0,0.4456824512534819,0.5528455284552846,0.5764499121265345,2018,12,18,1,51,0,0,0,1
0.556822328335954,0.23915285523783247,0.28813443307436937,0.32870949053502135,0.3932584269662921,0.0058823529411764705,0.49303621169916434,0.5162601626016261,0.4182776801405943,2018,12,19,2,51,0,0,0,1
0.39994959743576947,0.24676310032910945,0.2959571316120137,0.44299155391286055,0.3932584269662921,0.21764705882352942,0.5348189415041783,0.5487804878048782,0.4130052724077302,2018,12,20,3,51,0,0,0,1
0.21400351242869475,0.19125133844405467,0.5515002469039225,0.568091833783772,0.4578651685393258,0.8235294117647058,0.6100278551532033,0.7845528455284554,0.28471001757468883,2018,12,21,4,51,0,0,0,1
0.15367006796470767,0.18045838834913192,0.5058670239032331,0.5913625284266412,0.4550561797752809,0.3470588235294118,0.713091922005571,0.5772357723577237,0.45518453427065,2018,12,22,5,51,0,0,0,1
0.4149574859620982,0.22401119366218,0.39374086333256736,0.373893318550359,0.3904494382022472,0.5647058823529412,0.6796657381615598,0.34146341463414637,0.5606326889279423,2018,12,23,6,51,0,0,0,1
0.7263849548345771,0.20642912979787034,0.215124209785218,0.2750747715540474,0.3455056179775281,0.0,0.8189415041782729,0.13821138211382117,0.7697715289982412,2018,12,24,0,52,0,0,0,1
0.4194202130033365,0.43931511078703794,0.38982951406374516,0.3287613718574571,0.3455056179775281,0.0,0.6518105849582173,0.3455284552845529,0.8646748681898053,2018,12,25,1,52,0,0,0,1
0.8660420598897967,0.7539036583042652,0.5893083267736746,0.09204130906184158,0.30056179775280895,0.0,0.5766016713091922,0.29674796747967486,0.8101933216168717,2018,12,26,2,52,0,0,0,1
0.5548070133068018,0.9246661280045194,0.8474573785159362,0.015703707689100215,0.21067415730337077,0.0,0.479108635097493,0.0975609756097561,0.727592267135325,2018,12,27,3,52,0,0,0,1
0.810662242441584,0.4178951886083904,0.4634937475452209,0.0017409065972866069,0.24157303370786515,0.0,0.5487465181058496,0.13414634146341467,0.7592267135325095,2018,12,28,4,52,0,0,0,1
0.6405430876295831,0.5763290831576112,0.6245104701930738,0.2280895087319148,0.4044943820224719,0.023529411764705882,0.6601671309192201,0.5162601626016261,0.7662565905096663,2018,12,29,5,52,0,0,0,1
0.32531967563849806,0.2824100532750002,0.331159275031413,0.3957910796791429,0.42134831460674155,0.058823529411764705,0.7493036211699164,0.3089430894308943,0.8172231985940215,2018,12,30,6,52,0,0,0,1
0.4173411072288302,0.5704366447917282,0.31290794150577167,0.30224425150143586,0.4382022471910112,0.0058823529411764705,0.7576601671309192,0.2560975609756098,0.8365553602811957,2018,12,31,0,1,0,0,0,1
0.17393609899903656,0.37418023723031313,0.5619288818919196,0.5721184008639201,0.4044943820224719,0.023529411764705882,0.8022284122562674,0.5162601626016261,0.7785588752196837,2019,1,1,1,1,0,0,0,1
0.5401868570063502,0.26956099035006476,0.6205991209242517,0.5351462332718764,0.3398876404494382,0.011764705882352941,0.9220055710306406,0.3902439024390244,0.9033391915641467,2019,1,2,2,1,0,0,0,1
0.49001687960875007,0.22055915758495423,0.24641500393579518,0.29097927917627836,0.30056179775280895,0.0,0.8662952646239555,0.1869918699186992,0.9525483304042162,2019,1,3,3,1,0,0,0,1
0.47476590371535143,0.29957169790250215,0.37027276771963447,0.39421734623192684,0.3230337078651685,0.0,0.8189415041782729,0.23170731707317077,0.9138840070298748,2019,1,4,4,1,0,0,0,1
0.3283937070298451,0.184774254576986,0.303779830149658,0.5067316015860313,0.3848314606741573,0.01764705882352941,0.8579387186629527,0.4390243902439025,0.8277680140597532,2019,1,5,5,1,0,0,0,1
0.3242039938781885,0.29454308968724746,0.385918164794923,0.37697161034821014,0.3595505617977528,0.0,0.807799442896936,0.1585365853658537,0.8418277680140598,2019,1,6,6,1,0,0,0,1
0.44084655306838727,0.49992445591838613,0.43415976883925816,0.3100946641981406,0.3679775280898876,0.07647058823529412,0.6573816155988857,0.426829268292683,0.7697715289982412,2019,1,7,0,2,0,0,0,1
0.23303573069279898,0.2777493118919523,0.580182660010854,0.6183600313978076,0.3904494382022472,0.21764705882352942,0.8523676880222841,0.8577235772357724,0.5641476274165207,2019,1,8,1,2,0,0,0,1
0.4145190886586354,0.09078427894816361,0.491524595053121,0.5344813837325152,0.3258426966292135,0.023529411764705882,0.9610027855153204,0.5569105691056911,0.6221441124780291,2019,1,9,2,2,0,0,0,1
0.5989453088425872,0.12860230310913165,0.44849975309607737,0.19786959917835356,0.2696629213483146,0.07058823529411765,0.8022284122562674,0.20731707317073172,0.727592267135325,2019,1,10,3,2,0,0,0,1
0.5733606697240722,0.07497585873913644,0.286831464849193,0.4453021942917095,0.3735955056179775,0.14705882352941177,0.8105849582172702,0.2682926829268293,0.6871704745166944,2019,1,11,4,2,0,0,0,1
0.20706790957989984,0.15956223846967396,0.2894398458928388,0.4864632982878203,0.398876404494382,0.21176470588235294,0.7493036211699164,0.5284552845528456,0.5694200351493848,2019,1,12,5,2,0,0,0,1
0.1655907994319211,0.15245452574739374,0.34419873565634884,0.5316778707905272,0.4353932584269663,0.3529411764705882,0.7715877437325905,0.6788617886178863,0.3690685413005248,2019,1,13,6,2,0,0,0,1
0.4599338991371185,0.16885416050818178,0.3611471009568138,0.4976321940899488,0.3342696629213483,0.22352941176470587,0.8523676880222841,0.44715447154471555,0.4973637961335662,2019,1,14,0,3,0,0,0,1
0.44649059020877674,0.2261986875036951,0.3376790053438809,0.4094531612538755,0.3595505617977528,0.0,0.6518105849582173,0.5487804878048782,0.553602811950789,2019,1,15,1,3,0,0,0,1
0.33063032081757154,0.28126703847492923,0.26206040101108374,0.46016619316953566,0.3623595505617977,0.29411764705882354,0.6044568245125348,0.7967479674796749,0.3796133567662565,2019,1,16,2,3,0,0,0,1
0.34938427492498675,0.1008677715809734,0.1564539707528858,0.5315990880416434,0.27247191011235955,0.7294117647058823,0.7353760445682451,0.4065040650406504,0.32337434094903017,2019,1,17,3,3,0,0,0,1
0.9842176970753386,0.2628309980358539,0.4954359443219431,0.1667004535772652,0.1797752808988764,0.0,0.5459610027855153,0.21138211382113825,0.5782073813708237,2019,1,18,4,3,0,0,0,1
0.7889733890211663,0.6667290726471302,0.6036507556237868,0.1857437812068556,0.15168539325842695,0.0,0.34540389972144847,0.3577235772357724,0.5395430579964824,2019,1,19,5,3,0,0,0,1
0.9230730863432675,0.5896051343699295,0.5541061833542753,0.11786091386067175,0.11516853932584267,0.0,0.1615598885793872,0.14634146341463417,0.5694200351493848,2019,1,20,6,3,0,0,0,1
0.6021760607070884,0.46834286940508485,0.9282927449360249,0.0255092776294463,0.12640449438202245,0.0,0.5041782729805014,0.15040650406504064,0.6344463971880501,2019,1,21,0,4,0,0,0,1
0.9261024904642021,0.4840366596815762,0.9543692215926034,0.14208853067291036,0.1348314606741573,0.12941176470588237,0.4623955431754875,0.47967479674796754,0.35852372583479664,2019,1,22,1,4,0,0,0,1
0.6245638996883965,0.9319971884463537,0.7744471552267849,0.2823122160338266,0.16011235955056177,0.0,0.2116991643454039,0.3252032520325204,0.272407732864675,2019,1,23,2,4,0,0,0,1
0.7862485003924574,0.47939934791224625,0.9439381420113134,0.14326546808001636,0.1292134831460674,0.0,0.3147632311977716,0.13821138211382117,0.4481546572934967,2019,1,24,3,4,0,0,0,1
0.6191311857990776,0.4814857878590807,0.9778373172055363,0.09035228378699066,0.199438202247191,0.12941176470588237,0.467966573816156,0.3617886178861789,0.4780316344463955,2019,1,25,4,4,0,0,0,1
0.307009369101653,0.22590636475310225,0.33246468784988237,0.4607503384295524,0.3876404494382022,0.24117647058823527,0.637883008356546,0.5975609756097562,0.312829525483302,2019,1,26,5,4,0,0,0,1
0.151228693759795,0.1043986362651006,0.22164149550439288,0.5937000702319383,0.351123595505618,0.4647058823529412,0.6545961002785515,0.6869918699186993,0.0,2019,1,27,6,4,0,0,0,1
0.36056209359651165,0.12349158176168797,0.2790087663115487,0.4891332648627979,0.297752808988764,0.15294117647058825,0.8328690807799443,0.5203252032520326,0.15992970123022943,2019,1,28,0,5,0,0,0,1
0.4818432637760446,0.2641776534037536,0.3102995604621259,0.41781470105309476,0.23033707865168537,0.0,0.5515320334261838,0.4024390243902439,0.30228471001757384,2019,1,29,1,5,0,0,0,1
0.5710321762619672,0.49819679561712943,0.31551387795612446,0.30328091718491945,0.20505617977528087,0.22941176470588234,0.3398328690807799,0.21951219512195125,0.14235500878734442,2019,1,30,2,5,0,0,0,1
0.9014393607274769,0.6360056231072923,0.49804432536558885,0.22910599834556225,0.15730337078651685,0.0,0.4623955431754875,0.32926829268292684,0.17223198594024325,2019,1,31,3,5,0,0,0,1
0.6676446164198603,0.630211720500036,0.6610180264309427,0.10860970545820334,0.20505617977528087,0.058823529411764705,0.20891364902506965,0.3333333333333334,0.07381370826010425,2019,2,1,4,5,0,0,0,1
0.9999999999999999,0.5691200975722979,0.7640160756454948,0.09619661868284851,0.23314606741573032,0.17058823529411765,0.002785515320334262,0.2723577235772358,0.24956063268892592,2019,2,2,5,5,0,0,0,1
0.5710531773303966,0.32267176424991295,0.29856551265565945,0.3349458176448378,0.23314606741573032,0.0,0.8161559888579387,0.2357723577235773,0.5992970123022836,2019,2,3,6,5,0,0,0,1
0.46406848448414806,0.36126165185345765,0.28292011558037083,0.3929203131710345,0.2387640449438202,0.1764705882352941,0.5376044568245125,0.7357723577235773,0.6590509666080848,2019,2,4,0,6,0,0,0,1
0.738142928021463,0.7653567979819876,0.7522820278390283,0.18828116218005317,0.30056179775280895,0.0058823529411764705,0.5654596100278552,0.3699186991869919,0.7065026362038651,2019,2,5,1,6,0,0,0,1
0.6614575266516682,0.4336493046659966,0.3194252272249466,0.23776345383571104,0.3230337078651685,0.9058823529411765,0.5181058495821727,0.46341463414634154,0.6098418277680118,2019,2,6,2,6,0,0,0,1
0.23557423483919743,0.2049051100644424,0.3402873863875267,0.5687086450616186,0.40730337078651685,0.33529411764705885,0.5905292479108635,0.9186991869918699,0.38840070298769547,2019,2,7,3,6,0,0,0,1
0.28608442954535307,0.15337747735319815,0.2842230838055472,0.5300061392898215,0.40730337078651685,0.19999999999999998,0.5459610027855153,0.8739837398373985,0.36028119507908585,2019,2,8,4,6,0,0,0,1
0.1405417750628063,0.2347614449283645,0.46023380090254384,0.6646372102452162,0.43258426966292135,0.0,0.6267409470752089,0.4407859078590787,0.2706502636203858,2019,2,9,5,6,0,0,0,1
0.19821858437047984,0.12735418349985878,0.1994788127099294,0.5963921344072126,0.3679775280898876,0.16450980392156864,0.6518105849582173,0.524390243902439,0.15114235500878692,2019,2,10,6,6,0,0,0,1
0.5099636944029527,0.15578831891426734,0.4850073093339461,0.43044203847480444,0.33146067415730335,0.08823529411764705,0.8217270194986073,0.3902439024390244,0.5746924428822489,2019,2,11,0,7,0,0,0,1
0.6808940154830376,0.33130349670562115,0.46023380090254384,0.2969763757437524,0.33146067415730335,0.0,0.6518105849582173,0.394308943089431,0.8295254833040389,2019,2,12,1,7,0,0,0,1
0.7444773752864676,0.6705653981830005,0.5580175326230974,0.2520481112796721,0.351123595505618,0.0,0.5738161559888579,0.43089430894308944,0.8646748681898053,2019,2,13,2,7,0,0,0,1
0.7263980805023454,0.7367485827273383,0.6310302005055418,0.13228392149779455,0.3089887640449438,0.0,0.4596100278551532,0.1869918699186992,0.8629173989455197,2019,2,14,3,7,0,0,0,1
0.7207284920620336,0.6195994192959291,0.6675353121501175,0.09981870360104417,0.3567415730337078,0.0,0.4206128133704735,0.29674796747967486,0.7838312829525478,2019,2,15,4,7,0,0,0,1
0.9959205424575975,0.5864861491568623,0.9126473478607363,0.16887370452818257,0.351123595505618,0.0,0.5097493036211699,0.2560975609756098,0.6906854130052729,2019,2,16,5,7,0,0,0,1
0.648035218791756,0.5718630046399392,0.7940039015708955,0.316975664777482,0.3735955056179775,0.0,0.43454038997214484,0.30487804878048785,0.611599297012301,2019,2,17,6,7,0,0,0,1
0.8493829623582098,0.6385248540028509,0.8813565537101591,0.23906240842706397,0.3792134831460674,0.0058823529411764705,0.5069637883008357,0.2357723577235773,0.5483304042179249,2019,2,18,0,8,0,0,0,1
0.34170575928050334,0.23716900196414611,0.3611471009568138,0.49998222584323965,0.3932584269662921,0.0,0.6657381615598886,0.4878048780487806,0.5659050966608064,2019,2,19,1,8,0,0,0,1
0.6073561492440926,0.3497658133469969,0.4771846107963018,0.35171597473956057,0.40168539325842695,0.0,0.5988857938718662,0.46341463414634154,0.6344463971880501,2019,2,20,2,8,0,0,0,1
0.5904581645591218,0.7276800084083848,0.6675353121501175,0.29749230667241844,0.4129213483146067,0.10588235294117647,0.649025069637883,0.3658536585365854,0.7135325131810184,2019,2,21,3,8,0,0,0,1
0.6169615129169695,0.7135598341971635,0.5084754049468789,0.19680507130319158,0.4438202247191011,0.0,0.988857938718663,0.10975609756097562,0.8804920913884011,2019,2,22,4,8,0,0,0,1
0.6890109284309839,0.6118610777184372,0.6649293756997647,0.13996716104442866,0.3792134831460674,0.0,0.34540389972144847,0.3577235772357724,0.9138840070298748,2019,2,23,5,8,0,0,0,1
0.7072976087658459,0.6585998725604187,0.584094009279676,0.2272401922683379,0.3651685393258427,0.0,0.3816155988857939,0.15447154471544716,0.9103690685413,2019,2,24,6,8,0,0,0,1
0.5913470347803943,0.6856577918793396,0.7509790596138519,0.10460715750881262,0.3904494382022472,0.0,0.2395543175487465,0.10975609756097562,0.9138840070298748,2019,2,25,0,9,0,0,0,1
0.595850626400618,0.8209243967969309,0.9973940635496472,0.09699021076306857,0.4044943820224719,0.0,0.3370473537604457,0.10975609756097562,0.8558875219683628,2019,2,26,1,9,0,0,0,1
0.5844076692401724,0.9439364378666351,0.5850067389288442,0.14016315715140792,0.4466292134831461,0.0,0.5097493036211699,0.23170731707317077,0.7047451669595794,2019,2,27,2,9,0,0,0,1
0.6719685614005612,0.5087484425875929,0.5853978738557266,0.34527404387046196,0.398876404494382,0.12941176470588237,0.6239554317548747,0.3455284552845529,0.527240773286465,2019,2,28,3,9,0,0,0,1
0.4009445230526102,0.5652733710396836,0.7548904088826741,0.44259571863798075,0.3679775280898876,0.011764705882352941,0.8356545961002786,0.32926829268292684,0.5237258347978901,2019,3,1,4,9,1,0,0,0
0.4195514696810199,0.5023320129541677,0.6075621048926089,0.35298034178262305,0.40730337078651685,0.0058823529411764705,0.5403899721448469,0.426829268292683,0.48681898066783447,2019,3,2,5,9,1,0,0,0
0.1473251201654884,0.19151738499234705,0.28552849662401664,0.5481924643339927,0.497191011235955,0.22941176470588234,0.584958217270195,0.9146341463414636,0.3040421792618595,2019,3,3,6,9,1,0,0,0
0.10643866506708527,0.12396455340309663,0.24902094038614792,0.6729718486179872,0.4410112359550561,0.18823529411764706,0.6518105849582173,0.5449864498644987,0.11072056239015637,2019,3,4,0,10,1,0,0,0
0.26327989436462573,0.16837461981619795,0.39374086333256736,0.6012142150980413,0.3932584269662921,0.06470588235294118,0.6323119777158774,0.6991869918699188,0.31634446397188043,2019,3,5,1,10,1,0,0,0
0.3393300134144324,0.19341584060855685,0.2790087663115487,0.46942028386769497,0.4634831460674157,0.07647058823529412,0.467966573816156,0.6097560975609757,0.22319859402460196,2019,3,6,2,10,1,0,0,0
0.1601646483764861,0.14719928528729745,0.2607549881926144,0.6307221976159572,0.4466292134831461,0.20607843137254903,0.596100278551532,0.9634146341463417,0.098418277680139,2019,3,7,3,10,1,0,0,0
0.19999054951920675,0.24263445204264628,0.41720895894550025,0.6447887613526422,0.4044943820224719,0.12352941176470589,0.7019498607242339,0.6788617886178863,0.39718804920913797,2019,3,8,4,10,1,0,0,0
0.1701742826166281,0.21203909898902312,0.4419824673769025,0.6670026142421916,0.4297752808988764,0.25882352941176473,0.6935933147632312,0.8170731707317074,0.40949033391915535,2019,3,9,5,10,1,0,0,0
0.14521451278833808,0.21544186718693548,0.375489529806926,0.697134133394566,0.351123595505618,0.20254901960784316,0.637883008356546,0.5121951219512195,0.36028119507908585,2019,3,10,6,10,1,0,0,0
0.1786298377929977,0.1929001701384099,0.34550170388152524,0.6582558075856257,0.33707865168539325,0.09999999999999999,0.7632311977715878,0.7682926829268294,0.5500878734622141,2019,3,11,0,11,1,0,0,0
0.33332633297719017,0.2884043119247975,0.3950462761510367,0.6160820570367885,0.3735955056179775,0.21176470588235294,0.5571030640668524,0.8333333333333335,0.43760984182776497,2019,3,12,1,11,1,0,0,0
0.1666749795895866,0.2717419151410047,0.5071699921284095,0.6812421157203289,0.37640449438202245,0.39999999999999997,0.6824512534818942,0.9390243902439026,0.24780316344464026,2019,3,13,2,11,1,0,0,0
0.22418640548337893,0.23145721248907897,0.47196784870901026,0.6807425178005778,0.41573033707865165,0.6882352941176471,0.7270194986072424,0.7967479674796749,0.27943760984182475,2019,3,14,3,11,1,0,0,0
0.23053135328259822,0.22976568196598546,0.41329760967667806,0.5754416877954953,0.449438202247191,0.3529411764705882,0.7019498607242339,0.6585365853658538,0.3216168717047445,2019,3,15,4,11,1,0,0,0
0.13192346160610918,0.177298675022499,0.3507160213755237,0.6980074689889002,0.4634831460674157,0.4235294117647059,0.6434540389972145,0.9065040650406504,0.3339191564147619,2019,3,16,5,11,1,0,0,0
0.08478131324931154,0.15108159417719358,0.23076960686050657,0.7457056196119085,0.3904494382022472,0.24705882352941178,0.6963788300835655,0.7560975609756099,0.2759226713532499,2019,3,17,6,11,1,0,0,0
0.3796599401994576,0.23332282285241315,0.3663614184508123,0.575890365158041,0.33707865168539325,0.011764705882352941,0.7827298050139275,0.451219512195122,0.5518453427064998,2019,3,18,0,12,1,0,0,0
0.7416763577847022,0.49252442044551303,0.430248419570436,0.31728791347732643,0.3146067415730337,0.0,0.5654596100278552,0.13821138211382117,0.7398945518453424,2019,3,19,1,12,1,0,0,0
0.5967689856221434,0.749880114827004,0.4406770545584331,0.3606866396947841,0.4353932584269663,0.0,0.6044568245125348,0.3333333333333334,0.8224956063268891,2019,3,20,2,12,1,0,0,0
0.5770411069663168,0.7253808407070925,0.6332645587753565,0.31716013170169777,0.4129213483146067,0.0,0.6740947075208914,0.20731707317073172,0.8506151142354987,2019,3,21,3,12,1,0,0,0
0.6915363069096139,0.4356265888891078,0.5345252355365637,0.28778185248987115,0.4466292134831461,0.0,0.3370473537604457,0.24390243902439024,0.7768014059753945,2019,3,22,4,12,1,0,0,0
0.3734462490779218,0.7334640574397782,0.5462834848166309,0.4151860473830196,0.42134831460674155,0.0,0.8523676880222841,0.2601626016260163,0.7838312829525478,2019,3,23,5,12,1,0,0,0
0.43584829878220044,0.30849903763409076,0.44458840382725523,0.5064510581387863,0.3342696629213483,0.0,0.9164345403899722,0.2601626016260163,0.753954305799649,2019,3,24,6,12,1,0,0,0
0.17851958218374356,0.314434174828712,0.601042374580141,0.7521782949683764,0.398876404494382,0.047058823529411764,0.883008356545961,0.7073170731707318,0.6836555360281196,2019,3,25,0,13,1,0,0,0
0.43664633938251596,0.31468708327585415,0.6818777410002297,0.5657437235609417,0.3904494382022472,0.0,0.8328690807799443,0.3170731707317074,0.8101933216168717,2019,3,26,1,13,1,0,0,0
0.6944685810890627,0.360847801667225,0.5736629296983861,0.35383350130712116,0.4466292134831461,0.0,0.8022284122562674,0.1585365853658537,0.8400702987697706,2019,3,27,2,13,1,0,0,0
0.9634450152651514,0.5841035545132661,0.645372629355654,0.2037139340742114,0.43258426966292135,0.0,0.7743732590529248,0.0894308943089431,0.8717047451669586,2019,3,28,3,13,1,0,0,0
0.9905836459429872,0.521598271901762,0.6310921302022982,0.19491908915613107,0.4269662921348314,0.0,0.36211699164345407,0.11382113821138215,0.7891036906854119,2019,3,29,4,13,1,0,0,0
0.7940372716461949,0.5267409626286712,0.6250947279901042,0.31083541419069466,0.497191011235955,0.0,0.49025069637883006,0.19512195121951226,0.6362038664323357,2019,3,30,5,13,1,0,0,0
0.24029947523580258,0.7023497493907205,0.7027374555695167,0.5857497379512834,0.42134831460674155,0.0,0.10584958217270195,0.5731707317073171,0.6871704745166944,2019,3,31,6,13,1,0,0,0
0.3718501678772907,0.2996341038829658,0.4498051659145468,0.5294892475959252,0.3876404494382022,0.0,0.22284122562674094,0.4552845528455286,0.6449912126537747,2019,4,1,0,14,1,0,0,0
0.5701475062543806,0.6054496843571198,0.7792898945402452,0.4381002981254509,0.4410112359550561,0.6882352941176471,0.42618384401114207,0.3902439024390244,0.3637961335676607,2019,4,2,1,14,1,0,0,0
0.3121283795313086,0.28833205236847115,0.20860447947275013,0.5296650676330683,0.3623595505617977,0.2529411764705882,0.4540389972144847,0.34146341463414637,0.2759226713532499,2019,4,3,2,14,1,0,0,0
0.5270821903064318,0.3554546111450512,0.3963492443762131,0.38825291568228265,0.3426966292134831,0.0,0.41225626740947074,0.24796747967479676,0.2653778558875217,2019,4,4,3,14,1,0,0,0
0.530297978909677,0.3362828370415624,0.6245104701930738,0.44116706074053863,0.398876404494382,0.0,0.22841225626740946,0.32926829268292684,0.36555360281194993,2019,4,5,4,14,1,0,0,0
0.5017837782497183,0.9943243403030959,0.6733038189436423,0.25880133008338485,0.4831460674157303,0.0,0.23119777158774374,0.35365853658536595,0.35149384885764334,2019,4,6,5,14,1,0,0,0
0.5374514678434265,0.9148092676165513,0.6700443612196237,0.5114479981015279,0.6095505617977528,0.0,0.16434540389972144,0.3577235772357724,0.35325131810193255,2019,4,7,6,14,1,0,0,0
0.7530641871405206,0.684721702172385,0.6799966264612556,0.29953393278678603,0.5898876404494382,0.0,0.18662952646239556,0.28455284552845533,0.42355008787346193,2019,4,8,0,15,1,0,0,0
0.49284782363302726,0.5020955271334633,0.7053458366131625,0.506691249446359,0.4606741573033708,0.0,0.13370473537604458,0.5894308943089432,0.48154657293497394,2019,4,9,1,15,1,0,0,0
0.28851267808249736,0.3473976706146661,0.2933511951616609,0.5886685427209063,0.3567415730337078,0.0,0.10306406685236769,0.7235772357723578,0.5676625659050956,2019,4,10,2,15,1,0,0,0
0.34286344317767165,0.3887925428137871,0.41460302249514747,0.5741100671863125,0.3567415730337078,0.0,0.10027855153203342,0.451219512195122,0.6766256590509627,2019,4,11,3,15,1,0,0,0
0.32347158161671474,0.31737054043579077,0.38722357761339243,0.5112145321505672,0.33707865168539325,0.0,0.1309192200557103,0.47967479674796754,0.7117750439367292,2019,4,12,4,15,1,0,0,0
0.3103117871121693,0.3857379342963561,0.29204578234319156,0.5697856628847745,0.26685393258426965,0.0,0.09749303621169916,0.46341463414634154,0.7170474516695968,2019,4,13,5,15,1,0,0,0
0.27113166882365136,0.5714745547825972,0.5749683425168554,0.5225438757461542,0.3342696629213483,0.0,0.15041782729805014,0.4065040650406504,0.71001757469244,2019,4,14,6,15,1,0,0,0
0.46078706754206117,0.6543332742118781,0.6857890902690519,0.4792412260517257,0.4803370786516854,0.0,0.20891364902506965,0.5284552845528456,0.6766256590509627,2019,4,15,0,16,1,0,0,0
0.5241394155927682,0.6301066156908341,0.679269359956584,0.5513466565850368,0.5365168539325842,0.0,0.233983286908078,0.5853658536585367,0.553602811950789,2019,4,16,1,16,1,0,0,0
0.645690974528329,0.4502492954693258,0.45762786445219106,0.32141536090665496,0.5337078651685393,0.0,0.3426183844011142,0.3089430894308943,0.6239015817223184,2019,4,17,2,16,1,0,0,0
0.5373438373677261,0.5276622719718319,0.6023477873986104,0.5920148880180085,0.6432584269662921,0.0,0.23119777158774374,0.5528455284552846,0.6924428822495585,2019,4,18,3,16,1,0,0,0
0.6250337985945034,0.5197038672000736,0.6414612800868319,0.6435282373705008,0.6713483146067416,0.0,0.2116991643454039,0.41869918699187003,0.7469244288224921,2019,4,19,4,16,1,0,0,0
0.4148157287502001,0.6098739399194634,0.6701436931937633,0.7697324364910163,0.6741573033707865,0.0,0.1532033426183844,0.37804878048780494,0.7592267135325095,2019,4,20,5,16,1,0,0,0
0.37886714986624936,0.4872941423776022,0.9452411102364898,0.8025906073669556,0.6151685393258427,0.0,0.16991643454038996,0.23170731707317077,0.6291739894551824,2019,4,21,6,16,1,0,0,0
0.3594044096993434,0.8220641270717143,0.8448514420655835,0.8009131112748682,0.6544943820224719,0.0,0.22841225626740946,0.4878048780487806,0.4217926186291727,2019,4,22,0,17,1,0,0,0
0.35948316370595346,0.41669130060632337,0.6753580106877618,0.7534186428806815,0.6292134831460674,0.0,0.25348189415041783,0.7195121951219513,0.2565905096660792,2019,4,23,1,17,1,0,0,0
0.29067053786361374,0.4278718246851782,0.5580175326230974,0.5708665237688514,0.6601123595505617,0.5411764705882353,0.43454038997214484,0.5325203252032521,0.22319859402460196,2019,4,24,2,17,1,0,0,0
0.28081513021974985,0.17562356712584332,0.21121286051639587,0.5320237462734317,0.5280898876404494,0.12352941176470589,0.4401114206128134,0.5203252032520326,0.33919156414762597,2019,4,25,3,17,1,0,0,0
0.270959722575886,0.23488954141457935,0.24380662289214938,0.5120196534135508,0.5421348314606741,0.0,0.5710306406685237,0.3455284552845529,0.45869947275922485,2019,4,26,4,17,1,0,0,0
0.26110431493202213,0.19716019943637547,0.3376790053438809,0.6241707395106054,0.4634831460674157,0.5235294117647059,0.6016713091922006,0.47967479674796754,0.44463971880491826,2019,4,27,5,17,1,0,0,0
0.25124890728815824,0.22436920691852408,0.215124209785218,0.5114787425888971,0.4438202247191011,0.0058823529411764705,0.5766016713091922,0.30487804878048785,0.5518453427064998,2019,4,28,6,17,1,0,0,0
0.604875398035875,0.31253900373778976,0.29856551265565945,0.40159121937440734,0.4719101123595505,0.0,0.036211699164345405,0.2682926829268293,0.6889279437609837,2019,4,29,0,18,1,0,0,0
0.49052720557158336,0.42875536198753195,0.4680564994401881,0.6554378831651834,0.4887640449438202,0.0,0.025069637883008356,0.2926829268292684,0.6713532513180986,2019,4,30,1,18,1,0,0,0
