date,pm10,pm2_5,nitrogen_dioxide,ozone
2021-01-22 00:00:00+00:00,5.7,3.6417,7.0708,58.1667
2021-01-23 00:00:00+00:00,6.3875,4.0833,6.9875,51.6667
2021-01-24 00:00:00+00:00,7.675,5.2375,5.275,61.375
2021-01-25 00:00:00+00:00,10.45,7.6292,11.3667,49.0417
2021-01-26 00:00:00+00:00,9.725,6.0875,11.0042,52.7917
2021-01-27 00:00:00+00:00,6.5042,4.5458,10.0875,46.8333
2021-01-28 00:00:00+00:00,4.1292,2.75,7.7292,43.4167
2021-01-29 00:00:00+00:00,4.75,2.5208,3.9792,70.5
2021-01-30 00:00:00+00:00,5.0,2.7167,5.7833,58.0417
2021-01-31 00:00:00+00:00,6.1292,5.0042,7.1083,37.4583
2021-02-01 00:00:00+00:00,5.4333,4.3292,14.2708,22.2083
2021-02-02 00:00:00+00:00,6.1167,4.0917,6.9417,51.0417
2021-02-03 00:00:00+00:00,4.1083,2.35,3.9292,65.9167
2021-02-04 00:00:00+00:00,7.55,3.7125,7.4958,57.2917
2021-02-05 00:00:00+00:00,10.975,6.9208,9.3292,39.5
2021-02-06 00:00:00+00:00,6.4708,4.625,8.9292,35.0833
2021-02-07 00:00:00+00:00,8.6875,6.7083,11.3583,21.0
2021-02-08 00:00:00+00:00,21.8333,17.9042,19.3375,25.7917
2021-02-09 00:00:00+00:00,29.4208,25.275,18.8833,35.9167
2021-02-10 00:00:00+00:00,16.9458,12.975,13.4458,55.0417
2021-02-11 00:00:00+00:00,13.6583,9.9625,11.8958,55.1667
2021-02-12 00:00:00+00:00,10.1625,6.5333,8.4917,65.0833
2021-02-13 00:00:00+00:00,6.9125,4.2875,5.8333,72.625
2021-02-14 00:00:00+00:00,5.5667,3.9917,6.7458,68.4167
2021-02-15 00:00:00+00:00,11.725,7.5042,9.0542,53.25
2021-02-16 00:00:00+00:00,8.5583,5.3833,6.725,52.2083
2021-02-17 00:00:00+00:00,8.5917,4.0,5.5625,62.5417
2021-02-18 00:00:00+00:00,7.5333,4.0125,7.1208,55.5417
2021-02-19 00:00:00+00:00,7.6625,4.675,6.05,61.5
2021-02-20 00:00:00+00:00,18.75,9.7458,5.5042,59.6667
2021-02-21 00:00:00+00:00,12.45,6.2542,5.0875,71.3333
2021-02-22 00:00:00+00:00,27.0333,12.0208,9.5167,56.875
2021-02-23 00:00:00+00:00,31.4292,15.8542,6.4542,52.375
2021-02-24 00:00:00+00:00,42.075,20.3958,6.9417,48.9167
2021-02-25 00:00:00+00:00,47.75,21.0583,9.6708,45.0417
2021-02-26 00:00:00+00:00,14.7542,9.2625,12.1083,53.875
2021-02-27 00:00:00+00:00,16.2792,10.45,8.7833,53.1667
2021-02-28 00:00:00+00:00,9.2125,5.8292,4.6583,61.6667
2021-03-01 00:00:00+00:00,11.3,6.5833,8.8458,56.8333
2021-03-02 00:00:00+00:00,24.8833,14.7542,13.2208,52.0833
2021-03-03 00:00:00+00:00,35.2833,21.0792,13.1458,53.0417
2021-03-04 00:00:00+00:00,22.6792,14.0917,13.4542,44.875
2021-03-05 00:00:00+00:00,13.0417,8.2792,10.6708,57.2083
2021-03-06 00:00:00+00:00,10.2542,6.5667,6.8625,59.25
2021-03-07 00:00:00+00:00,18.3,13.8708,9.8333,56.9167
2021-03-08 00:00:00+00:00,21.7542,16.1,11.2542,57.7083
2021-03-09 00:00:00+00:00,25.7792,20.225,12.0292,47.75
2021-03-10 00:00:00+00:00,25.125,19.0583,8.0708,55.4167
2021-03-11 00:00:00+00:00,8.0792,4.625,3.0542,69.75
2021-03-12 00:00:00+00:00,7.575,3.4625,3.9583,71.0833
2021-03-13 00:00:00+00:00,5.8958,3.1375,2.1333,77.2083
2021-03-14 00:00:00+00:00,5.7625,3.1083,2.9708,68.5833
2021-03-15 00:00:00+00:00,5.3458,3.175,6.0042,70.5
2021-03-16 00:00:00+00:00,6.1917,3.2583,7.025,62.375
2021-03-17 00:00:00+00:00,7.3958,4.8167,9.6708,56.25
2021-03-18 00:00:00+00:00,10.3458,6.0833,8.5708,61.875
2021-03-19 00:00:00+00:00,9.95,7.2167,10.3125,61.75
2021-03-20 00:00:00+00:00,12.6708,8.8583,10.3208,58.25
2021-03-21 00:00:00+00:00,17.225,10.8042,7.7042,61.7083
2021-03-22 00:00:00+00:00,13.1583,7.0208,9.425,69.3333
2021-03-23 00:00:00+00:00,23.0333,14.9875,7.6125,69.5
2021-03-24 00:00:00+00:00,27.25,20.2,8.7833,66.9583
2021-03-25 00:00:00+00:00,27.9333,19.9625,9.7417,60.0
2021-03-26 00:00:00+00:00,16.7042,11.2458,7.3167,62.375
2021-03-27 00:00:00+00:00,6.5167,3.3625,3.2417,72.8333
2021-03-28 00:00:00+00:00,12.1958,6.5458,6.0542,68.2917
2021-03-29 00:00:00+00:00,12.3375,6.4667,6.6458,79.5833
2021-03-30 00:00:00+00:00,12.9167,5.8542,7.6458,87.375
2021-03-31 00:00:00+00:00,17.2833,8.5,7.275,88.875
2021-04-01 00:00:00+00:00,31.1583,17.95,9.4417,91.5
2021-04-02 00:00:00+00:00,15.5208,9.0083,8.3333,65.125
2021-04-03 00:00:00+00:00,12.8917,6.1875,5.025,78.4583
2021-04-04 00:00:00+00:00,20.6083,11.7875,5.0792,75.5833
2021-04-05 00:00:00+00:00,12.7667,7.5292,4.4958,68.4583
2021-04-06 00:00:00+00:00,6.325,3.1792,5.3083,69.4583
2021-04-07 00:00:00+00:00,8.3708,3.9792,5.6,72.5417
2021-04-08 00:00:00+00:00,14.9458,8.4125,6.2667,71.0417
2021-04-09 00:00:00+00:00,15.45,8.325,6.6875,75.75
2021-04-10 00:00:00+00:00,8.6208,6.0667,4.7875,61.2083
2021-04-11 00:00:00+00:00,4.7208,2.8958,5.9583,60.625
2021-04-12 00:00:00+00:00,9.3042,6.0875,7.3417,67.5
2021-04-13 00:00:00+00:00,12.15,8.0125,7.8667,62.875
2021-04-14 00:00:00+00:00,14.6625,9.8792,9.1042,72.375
2021-04-15 00:00:00+00:00,18.0958,13.3333,12.2,64.125
2021-04-16 00:00:00+00:00,16.2083,10.7417,12.7083,66.3333
2021-04-17 00:00:00+00:00,15.2917,9.4292,11.1708,67.6667
2021-04-18 00:00:00+00:00,15.7292,9.8958,6.3,74.7083
2021-04-19 00:00:00+00:00,29.225,20.9583,12.0542,62.2083
2021-04-20 00:00:00+00:00,20.7583,14.8417,7.1708,71.875
2021-04-21 00:00:00+00:00,30.0083,21.9583,8.5208,83.875
2021-04-22 00:00:00+00:00,15.875,7.05,7.4917,73.875
2021-04-23 00:00:00+00:00,15.9417,7.7417,9.2292,71.4167
2021-04-24 00:00:00+00:00,17.7083,9.8333,8.0083,78.125
2021-04-25 00:00:00+00:00,15.1042,8.1875,7.1708,73.4583
2021-04-26 00:00:00+00:00,12.95,5.7958,5.4708,81.2917
2021-04-27 00:00:00+00:00,15.0708,6.875,6.3333,86.0
2021-04-28 00:00:00+00:00,17.9792,8.7792,5.5792,93.4167
2021-04-29 00:00:00+00:00,18.6708,13.3625,6.5542,77.7917
2021-04-30 00:00:00+00:00,17.8792,11.475,8.0875,75.875
2021-05-01 00:00:00+00:00,24.3708,17.6333,6.8833,79.4583
2021-05-02 00:00:00+00:00,15.3458,11.0667,6.4042,80.75
2021-05-03 00:00:00+00:00,13.525,8.7375,5.7125,86.375
2021-05-04 00:00:00+00:00,8.6167,3.1375,3.0042,83.2917
2021-05-05 00:00:00+00:00,6.3958,3.2417,3.4333,73.5417
2021-05-06 00:00:00+00:00,6.025,3.2458,5.2375,61.7917
2021-05-07 00:00:00+00:00,10.1625,6.7583,5.6083,69.2083
2021-05-08 00:00:00+00:00,7.9083,4.0708,3.875,67.2083
2021-05-09 00:00:00+00:00,8.8083,4.0917,2.8542,73.5
2021-05-10 00:00:00+00:00,6.7208,3.0792,2.6333,76.6667
2021-05-11 00:00:00+00:00,5.1167,2.6042,3.9083,57.4167
2021-05-12 00:00:00+00:00,8.9083,3.8167,4.3167,68.625
2021-05-13 00:00:00+00:00,6.025,2.9542,3.875,64.7083
2021-05-14 00:00:00+00:00,5.2083,2.9208,3.6667,65.375
2021-05-15 00:00:00+00:00,6.7625,4.0333,2.8083,66.4583
2021-05-16 00:00:00+00:00,5.175,3.0083,2.0583,63.5
2021-05-17 00:00:00+00:00,5.0208,3.0917,2.4542,66.75
2021-05-18 00:00:00+00:00,6.0292,3.3958,2.6833,71.75
2021-05-19 00:00:00+00:00,6.0875,3.3583,4.55,61.0
2021-05-20 00:00:00+00:00,8.725,5.0667,3.2583,67.7083
2021-05-21 00:00:00+00:00,8.7667,3.9125,2.6042,72.9167
2021-05-22 00:00:00+00:00,5.675,2.9833,2.2958,69.4167
2021-05-23 00:00:00+00:00,4.8042,2.9042,1.725,72.5833
2021-05-24 00:00:00+00:00,3.4542,2.2917,1.75,69.2083
2021-05-25 00:00:00+00:00,4.9458,2.7875,2.3042,69.25
2021-05-26 00:00:00+00:00,3.7625,2.5708,2.9708,68.8333
2021-05-27 00:00:00+00:00,10.0125,6.025,4.4958,68.2917
2021-05-28 00:00:00+00:00,9.6208,5.5917,5.3583,64.5833
2021-05-29 00:00:00+00:00,7.7708,4.3833,4.1667,82.75
2021-05-30 00:00:00+00:00,8.0792,4.8958,2.6458,80.25
2021-05-31 00:00:00+00:00,7.6208,3.6958,4.0542,81.75
2021-06-01 00:00:00+00:00,9.05,4.0167,4.6375,93.7917
2021-06-02 00:00:00+00:00,11.6125,5.4125,4.6875,86.9167
2021-06-03 00:00:00+00:00,10.2583,6.9875,3.6167,59.9583
2021-06-04 00:00:00+00:00,10.05,6.9958,3.9083,54.5417
2021-06-05 00:00:00+00:00,15.6833,11.4792,5.7542,59.0417
2021-06-06 00:00:00+00:00,15.775,11.2708,3.8875,77.125
2021-06-07 00:00:00+00:00,13.8833,9.525,5.1583,74.2083
2021-06-08 00:00:00+00:00,18.45,12.7625,6.25,83.4583
2021-06-09 00:00:00+00:00,20.8333,14.3,5.6333,102.7083
2021-06-10 00:00:00+00:00,14.175,8.9375,4.1417,94.2917
2021-06-11 00:00:00+00:00,9.0792,5.6375,4.2458,58.7917
2021-06-12 00:00:00+00:00,9.6792,5.5375,3.525,55.4583
2021-06-13 00:00:00+00:00,11.0042,5.6167,3.7958,73.5833
2021-06-14 00:00:00+00:00,11.6583,4.8958,4.1292,83.4583
2021-06-15 00:00:00+00:00,17.9958,9.3333,6.0875,106.25
2021-06-16 00:00:00+00:00,15.025,6.8542,4.8333,93.0
2021-06-17 00:00:00+00:00,14.9042,7.1333,4.2375,89.7917
2021-06-18 00:00:00+00:00,16.6833,7.5833,3.175,80.7917
2021-06-19 00:00:00+00:00,10.4583,5.55,2.4958,77.7917
2021-06-20 00:00:00+00:00,6.7833,3.7875,2.1125,63.7083
2021-06-21 00:00:00+00:00,5.4,3.5417,3.5,67.0833
2021-06-22 00:00:00+00:00,9.5125,7.15,7.6583,45.375
2021-06-23 00:00:00+00:00,22.7875,15.7833,8.1292,40.4583
2021-06-24 00:00:00+00:00,30.1,21.6,7.9583,49.3333
2021-06-25 00:00:00+00:00,20.0667,13.5,3.6958,71.7083
2021-06-26 00:00:00+00:00,12.3167,7.0,3.4,68.375
2021-06-27 00:00:00+00:00,11.05,7.1625,3.7875,65.7083
2021-06-28 00:00:00+00:00,7.4625,4.7583,4.1792,49.2917
2021-06-29 00:00:00+00:00,4.875,2.55,2.2083,55.7083
2021-06-30 00:00:00+00:00,4.7375,3.1083,4.625,50.0
2021-07-01 00:00:00+00:00,10.9208,5.9333,3.3375,60.2917
2021-07-02 00:00:00+00:00,13.4208,7.8625,3.8,62.9167
2021-07-03 00:00:00+00:00,11.1167,6.2958,3.1417,63.625
2021-07-04 00:00:00+00:00,5.6875,3.3792,2.1625,47.4583
2021-07-05 00:00:00+00:00,4.0542,2.375,2.2833,39.2917
2021-07-06 00:00:00+00:00,7.9917,3.0833,2.2667,53.2083
2021-07-07 00:00:00+00:00,8.3417,3.7292,2.2125,45.8333
2021-07-08 00:00:00+00:00,7.6708,3.7292,3.4625,47.0833
2021-07-09 00:00:00+00:00,9.175,5.4125,3.0708,49.8333
2021-07-10 00:00:00+00:00,6.6167,3.4708,2.4917,48.75
2021-07-11 00:00:00+00:00,5.7958,3.4625,1.8292,43.75
2021-07-12 00:00:00+00:00,6.1667,3.5417,4.2875,43.0417
2021-07-13 00:00:00+00:00,10.6208,7.0417,6.3667,39.125
2021-07-14 00:00:00+00:00,6.2292,4.225,5.5792,59.625
2021-07-15 00:00:00+00:00,5.3625,3.6958,6.7167,58.2917
2021-07-16 00:00:00+00:00,17.0625,9.8917,4.4833,43.5417
2021-07-17 00:00:00+00:00,21.1667,12.3792,4.5167,52.8333
2021-07-18 00:00:00+00:00,9.2417,4.7125,3.4667,56.7083
2021-07-19 00:00:00+00:00,14.2167,7.9792,4.2333,59.6667
2021-07-20 00:00:00+00:00,18.1292,12.0292,4.1542,67.0417
2021-07-21 00:00:00+00:00,18.6917,11.6208,4.5292,81.625
2021-07-22 00:00:00+00:00,18.8458,12.2917,5.3667,87.9167
2021-07-23 00:00:00+00:00,18.7792,11.3542,5.2417,84.9167
2021-07-24 00:00:00+00:00,16.3667,10.1625,4.0792,73.9583
2021-07-25 00:00:00+00:00,6.875,3.5292,1.8667,50.7917
2021-07-26 00:00:00+00:00,6.95,3.6042,2.4,62.875
2021-07-27 00:00:00+00:00,11.525,7.3417,2.8208,58.75
2021-07-28 00:00:00+00:00,8.5208,4.4458,2.2083,57.0417
2021-07-29 00:00:00+00:00,9.1542,3.8167,2.4333,54.2917
2021-07-30 00:00:00+00:00,10.2917,3.975,2.8208,55.0833
2021-07-31 00:00:00+00:00,6.3958,2.8292,2.075,59.625
2021-08-01 00:00:00+00:00,6.0708,3.475,2.0125,49.875
2021-08-02 00:00:00+00:00,5.3667,3.2625,3.0542,51.7083
2021-08-03 00:00:00+00:00,5.5542,3.2667,3.3125,56.6667
2021-08-04 00:00:00+00:00,6.4958,3.9833,3.075,50.5417
2021-08-05 00:00:00+00:00,6.0792,3.4417,2.5542,55.2917
2021-08-06 00:00:00+00:00,4.1208,2.4208,1.9625,48.4167
2021-08-07 00:00:00+00:00,4.9917,2.4208,2.05,44.5417
2021-08-08 00:00:00+00:00,6.4458,3.1625,1.65,50.875
2021-08-09 00:00:00+00:00,5.9292,3.1333,2.3083,48.125
2021-08-10 00:00:00+00:00,6.825,3.4583,2.6833,46.3333
2021-08-11 00:00:00+00:00,7.6208,3.95,2.5708,48.5
2021-08-12 00:00:00+00:00,10.1,5.4708,3.6375,59.5417
2021-08-13 00:00:00+00:00,12.6375,6.8292,3.9,54.9167
2021-08-14 00:00:00+00:00,9.7875,4.7333,3.2417,56.4167
2021-08-15 00:00:00+00:00,9.0958,4.1292,2.475,60.625
2021-08-16 00:00:00+00:00,10.825,6.1625,2.6625,57.2083
2021-08-17 00:00:00+00:00,11.6292,7.5125,2.525,53.625
2021-08-18 00:00:00+00:00,6.1417,3.825,2.2375,43.0833
2021-08-19 00:00:00+00:00,5.7667,3.3292,2.2583,44.2083
2021-08-20 00:00:00+00:00,5.75,3.275,2.8167,38.5
2021-08-21 00:00:00+00:00,6.3458,3.6542,3.1792,48.7083
2021-08-22 00:00:00+00:00,7.65,4.625,1.6875,51.9167
2021-08-23 00:00:00+00:00,13.925,9.9708,5.1125,58.0833
2021-08-24 00:00:00+00:00,10.8208,6.4458,5.1833,60.0833
2021-08-25 00:00:00+00:00,10.4,5.3583,4.8083,71.125
2021-08-26 00:00:00+00:00,9.8292,5.2667,5.825,55.0417
2021-08-27 00:00:00+00:00,7.9333,3.4125,5.4417,49.375
2021-08-28 00:00:00+00:00,9.1958,5.3292,3.9458,52.6667
2021-08-29 00:00:00+00:00,8.2833,4.9583,4.0042,53.4167
2021-08-30 00:00:00+00:00,15.25,10.5375,5.4083,55.375
2021-08-31 00:00:00+00:00,17.6917,12.5292,5.8,59.125
2021-09-01 00:00:00+00:00,15.275,9.1542,6.2333,55.1667
2021-09-02 00:00:00+00:00,15.0333,9.9667,5.725,63.3333
2021-09-03 00:00:00+00:00,13.0458,7.8667,5.2917,73.2917
2021-09-04 00:00:00+00:00,14.875,9.7333,5.3417,76.375
2021-09-05 00:00:00+00:00,16.6917,10.8,4.7417,82.5
2021-09-06 00:00:00+00:00,17.7,11.2958,5.925,88.0833
2021-09-07 00:00:00+00:00,18.5083,10.9958,6.5542,87.0
2021-09-08 00:00:00+00:00,16.575,8.6958,6.7292,91.0417
2021-09-09 00:00:00+00:00,13.2625,7.6375,5.9292,59.5
2021-09-10 00:00:00+00:00,7.4958,4.1333,4.275,45.0833
2021-09-11 00:00:00+00:00,6.1583,3.2958,2.5333,57.7917
2021-09-12 00:00:00+00:00,6.7917,3.325,2.575,58.75
2021-09-13 00:00:00+00:00,10.9333,6.0333,5.4375,59.7917
2021-09-14 00:00:00+00:00,13.6083,8.075,6.5625,51.7083
2021-09-15 00:00:00+00:00,10.5625,6.8333,5.5333,48.875
2021-09-16 00:00:00+00:00,10.7,5.875,6.3708,57.3333
2021-09-17 00:00:00+00:00,12.3042,8.0292,4.8625,58.625
2021-09-18 00:00:00+00:00,10.3417,6.9083,4.4875,61.5833
2021-09-19 00:00:00+00:00,11.5583,8.1583,4.5125,56.25
2021-09-20 00:00:00+00:00,13.0708,8.7167,6.9208,45.3333
2021-09-21 00:00:00+00:00,13.8958,8.4125,8.6458,47.0
2021-09-22 00:00:00+00:00,9.9833,5.4,6.2042,56.375
2021-09-23 00:00:00+00:00,10.4333,5.3333,5.0875,62.5417
2021-09-24 00:00:00+00:00,8.0208,4.2417,4.9458,42.0
2021-09-25 00:00:00+00:00,11.1875,6.5375,5.8708,54.7917
2021-09-26 00:00:00+00:00,11.9292,7.7667,3.525,53.4583
2021-09-27 00:00:00+00:00,6.7542,3.7958,3.4333,53.4167
2021-09-28 00:00:00+00:00,7.875,3.6083,4.7292,46.5
2021-09-29 00:00:00+00:00,5.625,2.6458,3.8792,54.5833
2021-09-30 00:00:00+00:00,7.0208,2.8292,5.3583,46.5833
2021-10-01 00:00:00+00:00,7.0917,3.3458,4.225,59.2083
2021-10-02 00:00:00+00:00,4.8542,3.0125,2.4167,55.8333
2021-10-03 00:00:00+00:00,4.4875,2.7625,2.1833,64.625
2021-10-04 00:00:00+00:00,5.4458,2.3708,3.4167,49.0833
2021-10-05 00:00:00+00:00,4.0375,2.4833,3.3333,52.5
2021-10-06 00:00:00+00:00,4.8292,2.5542,4.6375,49.875
2021-10-07 00:00:00+00:00,8.7833,5.0333,7.7292,42.4583
2021-10-08 00:00:00+00:00,8.7833,5.2292,7.0167,40.6667
2021-10-09 00:00:00+00:00,19.0333,13.1167,6.2375,46.6667
2021-10-10 00:00:00+00:00,21.1792,15.4333,6.8292,50.4167
2021-10-11 00:00:00+00:00,18.7167,12.2,11.3375,36.5417
2021-10-12 00:00:00+00:00,11.6,6.5917,8.825,38.125
2021-10-13 00:00:00+00:00,10.0792,5.0625,9.5458,36.6667
2021-10-14 00:00:00+00:00,10.8708,5.0583,6.9042,46.9583
2021-10-15 00:00:00+00:00,12.2792,6.8875,9.5333,40.4583
2021-10-16 00:00:00+00:00,10.8,5.575,7.1792,41.0
2021-10-17 00:00:00+00:00,12.7792,8.1125,6.4833,43.4167
2021-10-18 00:00:00+00:00,14.1167,9.4375,7.525,42.625
2021-10-19 00:00:00+00:00,9.35,5.7625,5.6917,45.1667
2021-10-20 00:00:00+00:00,8.2458,4.9958,4.6042,50.4583
2021-10-21 00:00:00+00:00,5.5375,2.8167,4.2833,61.375
2021-10-22 00:00:00+00:00,7.3,3.3958,5.675,48.2083
2021-10-23 00:00:00+00:00,9.6417,4.9792,7.1458,40.1667
2021-10-24 00:00:00+00:00,9.0292,5.5625,6.3333,44.8333
2021-10-25 00:00:00+00:00,9.2,5.6792,7.3,38.375
2021-10-26 00:00:00+00:00,8.525,4.8292,5.775,46.125
2021-10-27 00:00:00+00:00,9.3833,5.5,5.3208,43.25
2021-10-28 00:00:00+00:00,12.825,8.3625,7.4208,37.2083
2021-10-29 00:00:00+00:00,9.7417,5.9083,5.0667,58.8333
2021-10-30 00:00:00+00:00,4.7667,3.075,3.7708,59.0
2021-10-31 00:00:00+00:00,4.7458,2.7542,2.4917,54.0833
2021-11-01 00:00:00+00:00,5.3583,2.3292,2.5292,59.5417
2021-11-02 00:00:00+00:00,4.8708,3.1958,6.1208,46.1667
2021-11-03 00:00:00+00:00,6.5958,4.8792,9.3208,45.5
2021-11-04 00:00:00+00:00,12.2042,8.3458,8.7125,41.4167
2021-11-05 00:00:00+00:00,10.5458,6.5458,8.9917,45.6667
2021-11-06 00:00:00+00:00,10.7042,6.7083,6.9792,41.8333
2021-11-07 00:00:00+00:00,9.625,5.6208,5.9,45.5
2021-11-08 00:00:00+00:00,14.3667,7.6667,7.6708,45.5417
2021-11-09 00:00:00+00:00,12.2792,6.8417,8.9417,38.125
2021-11-10 00:00:00+00:00,16.1667,10.7625,12.8958,22.375
2021-11-11 00:00:00+00:00,18.45,13.5542,10.8542,24.7917
2021-11-12 00:00:00+00:00,18.8042,14.9875,14.4625,25.5417
2021-11-13 00:00:00+00:00,8.6125,5.7625,8.4208,34.0833
2021-11-14 00:00:00+00:00,9.5792,7.3125,8.2917,29.1667
2021-11-15 00:00:00+00:00,11.725,8.925,7.2208,36.4167
2021-11-16 00:00:00+00:00,7.5958,5.7667,7.975,24.8333
2021-11-17 00:00:00+00:00,13.7875,10.1042,11.475,19.5833
2021-11-18 00:00:00+00:00,14.4833,9.2917,9.225,33.9167
2021-11-19 00:00:00+00:00,13.6125,9.45,11.4708,25.5417
2021-11-20 00:00:00+00:00,11.9792,8.4542,6.5917,39.0
2021-11-21 00:00:00+00:00,6.4833,4.0292,6.0,37.625
2021-11-22 00:00:00+00:00,11.1167,7.5542,14.3917,36.125
2021-11-23 00:00:00+00:00,9.4958,6.1542,9.6417,40.2083
2021-11-24 00:00:00+00:00,9.9042,5.6167,11.1708,39.0417
2021-11-25 00:00:00+00:00,23.85,16.8833,16.0667,23.5417
2021-11-26 00:00:00+00:00,10.6542,6.7583,9.2417,40.0833
2021-11-27 00:00:00+00:00,4.8042,3.1375,5.2375,52.2917
2021-11-28 00:00:00+00:00,9.6708,7.2042,8.6042,38.0833
2021-11-29 00:00:00+00:00,8.35,5.2,7.8,55.6667
2021-11-30 00:00:00+00:00,4.7083,3.4208,8.0583,44.4583
2021-12-01 00:00:00+00:00,3.4917,2.2792,4.95,56.9167
2021-12-02 00:00:00+00:00,4.975,2.9125,8.1917,58.4583
2021-12-03 00:00:00+00:00,7.4625,4.65,6.0958,53.8333
2021-12-04 00:00:00+00:00,3.6958,2.0875,6.0875,47.6667
2021-12-05 00:00:00+00:00,4.65,3.2583,5.5583,52.4167
2021-12-06 00:00:00+00:00,6.9458,4.925,7.1667,38.375
2021-12-07 00:00:00+00:00,5.6917,3.0583,5.5292,59.375
2021-12-08 00:00:00+00:00,6.6042,3.4667,6.9042,58.375
2021-12-09 00:00:00+00:00,8.9042,5.5708,11.075,42.125
2021-12-10 00:00:00+00:00,2.7208,1.9292,8.525,52.25
2021-12-11 00:00:00+00:00,9.9167,6.1667,11.1625,41.375
2021-12-12 00:00:00+00:00,6.3875,4.0458,7.025,35.7917
2021-12-13 00:00:00+00:00,6.4125,3.8792,5.7667,39.625
2021-12-14 00:00:00+00:00,8.3292,5.4417,6.6333,37.7917
2021-12-15 00:00:00+00:00,9.125,5.875,7.0542,37.7083
2021-12-16 00:00:00+00:00,18.7542,12.6375,11.1417,27.5
2021-12-17 00:00:00+00:00,10.4792,7.7625,7.1,43.7083
2021-12-18 00:00:00+00:00,9.1042,6.675,10.2167,28.5833
2021-12-19 00:00:00+00:00,7.025,4.7,8.9,39.6667
2021-12-20 00:00:00+00:00,9.3792,5.5583,9.3875,51.25
2021-12-21 00:00:00+00:00,9.3042,5.225,11.8708,36.4583
2021-12-22 00:00:00+00:00,16.8917,12.1458,17.5792,27.5833
2021-12-23 00:00:00+00:00,23.4,17.125,14.1542,26.7917
2021-12-24 00:00:00+00:00,12.0583,8.1042,9.6042,31.4167
2021-12-25 00:00:00+00:00,9.9625,6.65,7.725,26.25
2021-12-26 00:00:00+00:00,5.3833,4.1792,9.7792,17.375
2021-12-27 00:00:00+00:00,5.6292,3.1,5.875,41.9583
2021-12-28 00:00:00+00:00,5.0833,2.2917,2.7,66.5833
2021-12-29 00:00:00+00:00,4.2292,1.9625,4.0625,52.2917
2021-12-30 00:00:00+00:00,4.75,2.2625,3.925,45.8333
2021-12-31 00:00:00+00:00,7.275,4.1875,6.1667,36.6667
2022-01-01 00:00:00+00:00,8.4417,6.0083,4.4083,38.25
2022-01-02 00:00:00+00:00,7.4042,4.8208,4.3875,44.4583
2022-01-03 00:00:00+00:00,6.4292,3.8125,3.9,68.4583
2022-01-04 00:00:00+00:00,3.5542,2.65,5.5667,68.5833
2022-01-05 00:00:00+00:00,7.7708,4.6167,7.0042,53.7917
2022-01-06 00:00:00+00:00,11.0542,7.0125,7.6708,51.1667
2022-01-07 00:00:00+00:00,6.0958,4.075,5.9208,58.5
2022-01-08 00:00:00+00:00,4.5667,3.6292,4.425,67.125
2022-01-09 00:00:00+00:00,7.2208,4.0167,4.8417,64.3333
2022-01-10 00:00:00+00:00,8.4625,5.9292,8.1042,47.25
2022-01-11 00:00:00+00:00,9.3583,7.325,10.15,41.4583
2022-01-12 00:00:00+00:00,11.05,9.4917,11.15,33.0
2022-01-13 00:00:00+00:00,7.9667,6.4667,10.0042,37.2917
2022-01-14 00:00:00+00:00,13.8042,9.6417,16.1542,47.6667
2022-01-15 00:00:00+00:00,14.725,11.5167,17.6875,30.9167
2022-01-16 00:00:00+00:00,16.7958,13.9792,15.6958,19.375
2022-01-17 00:00:00+00:00,16.0208,12.5958,10.8125,32.25
2022-01-18 00:00:00+00:00,16.0792,10.8958,10.3583,41.5833
2022-01-19 00:00:00+00:00,13.1792,10.75,9.0333,40.5833
2022-01-20 00:00:00+00:00,7.9583,4.3917,8.9125,63.4167
2022-01-21 00:00:00+00:00,10.3333,6.7125,10.3375,56.9583
2022-01-22 00:00:00+00:00,19.8292,15.6792,8.9917,45.625
2022-01-23 00:00:00+00:00,13.2667,10.625,5.575,47.5417
2022-01-24 00:00:00+00:00,13.2958,10.35,9.3875,41.875
2022-01-25 00:00:00+00:00,19.325,15.8542,13.0458,24.0833
2022-01-26 00:00:00+00:00,19.9667,17.0625,16.9125,24.9583
2022-01-27 00:00:00+00:00,14.4292,11.0375,11.6958,33.2083
2022-01-28 00:00:00+00:00,11.5542,9.2125,9.7417,45.625
2022-01-29 00:00:00+00:00,7.2833,5.6625,5.1375,50.625
2022-01-30 00:00:00+00:00,10.6583,5.6375,6.5708,58.5
2022-01-31 00:00:00+00:00,7.2708,4.2625,4.6667,70.9167
2022-02-01 00:00:00+00:00,6.7792,4.4333,6.7875,57.2917
2022-02-02 00:00:00+00:00,6.6042,4.525,6.9292,54.8333
2022-02-03 00:00:00+00:00,9.2167,7.1917,5.8292,54.25
2022-02-04 00:00:00+00:00,7.6292,5.925,6.0292,56.8333
2022-02-05 00:00:00+00:00,7.4375,4.4083,5.4583,57.9167
2022-02-06 00:00:00+00:00,5.7375,3.7167,3.0792,70.2917
2022-02-07 00:00:00+00:00,7.5833,4.2083,6.4875,67.2083
2022-02-08 00:00:00+00:00,8.9542,6.7583,7.4417,48.7917
2022-02-09 00:00:00+00:00,11.4333,8.7708,7.8958,49.375
2022-02-10 00:00:00+00:00,11.1,9.3333,9.975,43.4167
2022-02-11 00:00:00+00:00,9.9083,5.3875,8.8667,58.25
2022-02-12 00:00:00+00:00,9.3792,6.5958,8.2375,58.4583
